date,company,open_price,high_price,low_price,close_price,volume,market_sentiment,daily_return,price_range,month,year
2018-09-03,Google,1311.0,370.06,1062.98,706.96,38232586,Bullish,42.05682594542459,-692.9200000000001,2018-09,2018
2018-09-10,Google,842.27,860.01,472.91,676.56,26109371,Bearish,-4.300101844517378,387.09999999999997,2018-09,2018
2018-09-11,Google,866.17,632.23,120.03,574.47,467352,Bearish,-15.089570769776506,512.2,2018-09,2018
2018-09-14,Google,1281.53,1057.19,641.42,1365.56,43118147,Neutral,137.70780023325847,415.7700000000001,2018-09,2018
2018-09-24,Google,1339.67,502.7,670.69,145.03,32391582,Bullish,-89.37944872433287,-167.99000000000007,2018-09,2018
2018-09-28,Google,79.15,284.62,616.71,1440.16,8117942,Neutral,893.0083431014273,-332.09000000000003,2018-09,2018
2018-10-09,Google,278.56,329.4,1366.07,104.03,42510257,Bearish,-92.77649705588267,-1036.67,2018-10,2018
2018-10-11,Google,1148.96,687.8,1289.91,1030.73,37805394,Bearish,890.8007305584928,-602.1100000000001,2018-10,2018
2018-10-15,Google,746.01,1362.04,1264.38,1267.23,47977717,Neutral,22.94490312691004,97.65999999999985,2018-10,2018
2018-10-18,Google,779.76,473.98,467.51,1124.32,47181713,Bearish,-11.277352966706921,6.470000000000027,2018-10,2018
2018-10-20,Google,1254.05,1378.87,930.57,1308.09,33471811,Bullish,16.344990749964428,448.29999999999984,2018-10,2018
2018-10-21,Google,1173.92,588.18,826.44,1245.1,48226405,Bearish,-4.815417899380014,-238.2600000000001,2018-10,2018
2018-10-23,Google,383.83,603.73,67.48,1349.83,41874316,Bullish,8.41137258051563,536.25,2018-10,2018
2018-10-30,Google,384.88,1359.46,757.46,708.01,38528689,Neutral,-47.5482097745642,602.0,2018-10,2018
2018-11-03,Google,866.18,550.97,93.07,1438.65,40263461,Neutral,103.19628253838222,457.90000000000003,2018-11,2018
2018-11-12,Google,227.89,1021.07,361.52,1445.24,33167997,Bullish,0.458068327946326,659.5500000000001,2018-11,2018
2018-11-18,Google,708.14,650.78,283.3,1321.8,19796767,Bearish,-8.541141955661347,367.47999999999996,2018-11,2018
2018-11-20,Google,1055.2,1507.11,485.27,624.65,3602493,Neutral,-52.742472386140115,1021.8399999999999,2018-11,2018
2018-11-22,Google,437.22,277.09,330.12,997.56,11540726,Bullish,59.69903145761626,-53.03000000000003,2018-11,2018
2018-12-03,Google,1118.5,446.1,1030.81,758.8,48247470,Bullish,-23.93439993584345,-584.7099999999999,2018-12,2018
2018-12-07,Google,670.75,932.23,176.67,848.05,15694808,Bearish,11.76199261992621,755.5600000000001,2018-12,2018
2018-12-08,Google,645.75,1296.42,986.07,500.39,12939184,Neutral,-40.99522433818761,310.35,2018-12,2018
2018-12-09,Google,1090.29,1243.15,598.1,1003.19,39560859,Bearish,100.48162433302026,645.0500000000001,2018-12,2018
2018-12-10,Google,629.0,457.22,558.97,1185.25,33806191,Bearish,18.148107536957102,-101.75,2018-12,2018
2018-12-12,Google,113.33,771.78,575.17,1405.6,22470319,Bullish,18.591014553891583,196.61,2018-12,2018
2018-12-24,Google,840.5,913.42,1431.79,604.08,8772617,Bearish,-57.02333523050653,-518.37,2018-12,2018
2018-12-26,Google,410.07,384.02,840.93,223.45,43401106,Bullish,-63.00986624288174,-456.90999999999997,2018-12,2018
2019-01-02,Google,904.99,1020.34,849.28,1096.79,47493801,Neutral,390.84358916983666,171.06000000000006,2019-01,2019
2019-01-05,Google,492.54,1446.44,1362.34,851.49,12900442,Bullish,-22.3652659123442,84.10000000000014,2019-01,2019
2019-01-27,Google,548.88,339.38,304.21,1220.33,47820304,Bullish,43.31700900773936,35.170000000000016,2019-01,2019
2019-02-08,Google,165.02,1149.77,891.78,1041.89,48062500,Bearish,-14.622274302852489,257.99,2019-02,2019
2019-02-09,Google,446.79,1423.65,1005.61,486.11,4536766,Bullish,-53.34344316578525,418.0400000000001,2019-02,2019
2019-02-10,Google,1039.21,160.84,1068.58,232.2,30795808,Bullish,-52.233033675505546,-907.7399999999999,2019-02,2019
2019-03-06,Google,990.73,883.27,680.07,1053.14,25402145,Bullish,353.54866494401386,203.19999999999993,2019-03,2019
2019-03-09,Google,1112.41,1191.95,769.9,351.44,40061850,Bullish,-66.62931803938699,422.05000000000007,2019-03,2019
2019-03-11,Google,234.16,1115.5,1035.13,821.9,39346445,Bullish,133.86637832916003,80.36999999999989,2019-03,2019
2019-03-18,Google,636.64,140.66,1102.71,1047.03,23991900,Neutral,27.391410147219865,-962.0500000000001,2019-03,2019
2019-03-25,Google,1293.18,1227.11,941.98,1480.88,18724234,Bullish,41.43625302044833,285.1299999999999,2019-03,2019
2019-03-31,Google,1039.33,1199.92,134.7,982.05,6688016,Neutral,-33.68470098860138,1065.22,2019-03,2019
2019-04-04,Google,141.48,672.71,773.98,1203.8,1243912,Bearish,22.580316684486522,-101.26999999999998,2019-04,2019
2019-04-19,Google,1152.62,581.0,356.93,1125.56,24375891,Bearish,-6.499418508057819,224.07,2019-04,2019
2019-04-21,Google,624.35,879.4,624.91,1377.28,27352609,Neutral,22.363978819432106,254.49,2019-04,2019
2019-05-15,Google,840.62,1273.6,627.42,820.7,6117459,Bearish,-40.41153578066914,646.18,2019-05,2019
2019-05-22,Google,418.87,1103.64,468.5,1070.94,20872772,Bearish,30.491044230534904,635.1400000000001,2019-05,2019
2019-06-02,Google,1482.01,350.52,584.38,1198.31,16888865,Neutral,11.893290006909796,-233.86,2019-06,2019
2019-06-08,Google,1392.27,108.29,1205.14,1091.89,37498048,Bullish,-8.880840517061516,-1096.8500000000001,2019-06,2019
2019-06-15,Google,311.23,1342.47,505.78,1463.97,29013292,Bullish,34.07669270714082,836.69,2019-06,2019
2019-06-20,Google,1245.14,768.66,99.23,817.6,11300124,Bullish,-44.151861035403726,669.43,2019-06,2019
2019-06-25,Google,1059.55,1498.88,206.07,115.09,12283427,Bearish,-85.92343444227006,1292.8100000000002,2019-06,2019
2019-07-07,Google,1431.72,1134.36,1204.77,824.21,13847178,Bullish,616.1438873924754,-70.41000000000008,2019-07,2019
2019-08-05,Google,259.92,1035.15,812.66,575.84,238884,Bearish,-30.134310430594148,222.49000000000012,2019-08,2019
2019-08-09,Google,1028.65,1210.81,1214.79,117.95,3832703,Neutral,-79.51687968880245,-3.980000000000018,2019-08,2019
2019-08-25,Google,605.54,753.42,1418.82,1369.91,9273386,Neutral,1061.4328105129293,-665.4,2019-08,2019
2019-08-29,Google,477.99,186.72,998.92,1120.11,39245520,Bullish,-18.234774547233044,-812.1999999999999,2019-08,2019
2019-08-30,Google,1163.33,1018.84,1188.88,974.71,33936343,Bearish,-12.980867950469143,-170.04000000000008,2019-08,2019
2019-09-10,Google,932.21,1232.44,1021.91,1125.88,40950548,Neutral,15.509228385878892,210.5300000000001,2019-09,2019
2019-09-11,Google,1155.45,902.34,362.75,91.33,2519621,Neutral,-91.88812306817779,539.59,2019-09,2019
2019-09-13,Google,1359.27,1277.44,1229.52,1250.96,15061238,Bullish,1269.7142231468301,47.92000000000007,2019-09,2019
2019-09-23,Google,512.6,1112.73,967.71,775.8,45469197,Bullish,-37.98362857325574,145.01999999999998,2019-09,2019
2019-09-28,Google,1104.4,620.75,407.51,102.33,27885101,Neutral,-86.80974477958236,213.24,2019-09,2019
2019-09-29,Google,301.17,532.49,325.13,537.18,43545618,Bullish,424.94869539724414,207.36,2019-09,2019
2019-10-02,Google,1280.48,84.39,1310.67,1287.39,6151574,Bearish,139.65709817938125,-1226.28,2019-10,2019
2019-10-05,Google,1181.74,795.02,802.94,741.14,44170073,Bullish,-42.4308096225697,-7.920000000000073,2019-10,2019
2019-10-12,Google,63.84,234.9,255.0,742.94,38635770,Bullish,0.2428690935585731,-20.099999999999994,2019-10,2019
2019-10-14,Google,1277.3,561.62,1428.29,466.0,14229204,Bullish,-37.2762268823862,-866.67,2019-10,2019
2019-10-29,Google,175.02,425.28,378.29,754.36,40444002,Bearish,61.87982832618027,46.98999999999995,2019-10,2019
2019-10-31,Google,505.78,356.59,512.25,983.95,38127136,Neutral,30.435070788482953,-155.66000000000003,2019-10,2019
2019-11-03,Google,288.7,1109.92,1337.34,470.02,44316219,Bearish,-52.231312566695465,-227.41999999999985,2019-11,2019
2019-11-05,Google,1228.39,1353.97,453.37,262.27,15393128,Bearish,-44.2002467980086,900.6,2019-11,2019
2019-11-12,Google,1214.52,993.8,1224.22,260.02,32060592,Neutral,-0.8578945361650159,-230.42000000000007,2019-11,2019
2019-11-15,Google,585.54,1164.71,1290.05,356.69,34694199,Bullish,37.177909391585274,-125.33999999999992,2019-11,2019
2019-12-13,Google,1303.06,441.91,554.68,445.4,30378823,Bearish,24.87033558552243,-112.76999999999992,2019-12,2019
2019-12-21,Google,705.33,182.29,1089.55,54.48,10228656,Neutral,-87.76829815895823,-907.26,2019-12,2019
2019-12-27,Google,458.47,164.66,1283.87,1279.41,29362550,Bullish,2248.4030837004407,-1119.2099999999998,2019-12,2019
2020-01-05,Google,187.51,433.29,631.51,221.14,3773109,Bullish,-82.7154704121431,-198.21999999999997,2020-01,2020
2020-01-10,Google,1443.94,1034.99,214.77,944.02,38258981,Bearish,326.8879442886859,820.22,2020-01,2020
2020-01-12,Google,445.48,920.18,290.72,119.33,38311979,Bearish,-87.35937797928011,629.4599999999999,2020-01,2020
2020-01-15,Google,285.47,1354.41,1074.24,622.47,41264905,Bullish,421.6374759071483,280.1700000000001,2020-01,2020
2020-01-28,Google,228.95,1066.38,215.52,1134.12,45621196,Bearish,82.19673237264445,850.8600000000001,2020-01,2020
2020-02-02,Google,1141.21,272.52,851.59,286.29,12732233,Bearish,-74.75663950904665,-579.07,2020-02,2020
2020-02-06,Google,903.11,1294.28,144.26,85.4,41630088,Bullish,-70.17010723392364,1150.02,2020-02,2020
2020-02-08,Google,378.95,1403.35,477.9,1358.8,11318151,Bearish,1491.1007025761123,925.4499999999999,2020-02,2020
2020-02-11,Google,377.7,1049.5,923.65,1310.79,9991158,Bearish,-3.533264645275247,125.85000000000002,2020-02,2020
2020-02-15,Google,318.45,512.86,467.64,544.93,1959781,Bullish,-58.42736059933322,45.22000000000003,2020-02,2020
2020-02-21,Google,679.15,637.35,647.69,375.97,14975417,Bullish,-31.005817260932588,-10.340000000000032,2020-02,2020
2020-03-02,Google,1209.76,1205.56,568.59,1116.55,19787789,Bullish,196.97848232571747,636.9699999999999,2020-03,2020
2020-03-03,Google,1020.63,303.29,228.92,1498.48,41554461,Bullish,34.206260355559536,74.37000000000003,2020-03,2020
2020-03-06,Google,1379.56,1318.45,356.25,328.4,37830597,Neutral,-78.08445891837061,962.2,2020-03,2020
2020-03-09,Google,378.63,204.82,189.34,1216.91,42664452,Neutral,270.55724725943975,15.47999999999999,2020-03,2020
2020-03-20,Google,211.57,472.01,434.97,1184.89,503643,Neutral,-2.631254571003605,37.039999999999964,2020-03,2020
2020-03-22,Google,1457.48,631.04,760.34,1393.51,37299206,Neutral,17.60669766813796,-129.30000000000007,2020-03,2020
2020-03-27,Google,496.2,713.76,701.35,901.31,30481363,Bullish,-35.32088036684344,12.409999999999968,2020-03,2020
2020-03-28,Google,1021.51,262.98,1332.88,635.1,17436643,Bullish,-29.53589774883225,-1069.9,2020-03,2020
2020-04-07,Google,608.38,511.92,1013.51,1056.26,11296908,Bullish,66.31396630451896,-501.59,2020-04,2020
2020-04-24,Google,220.0,919.92,617.16,107.39,29528986,Bullish,-89.83299566394638,302.76,2020-04,2020
2020-04-28,Google,841.09,1146.66,1081.14,280.62,39431542,Bearish,161.3092466710122,65.51999999999998,2020-04,2020
2020-05-18,Google,838.15,669.22,1015.8,1349.04,46169205,Neutral,380.7355142185161,-346.5799999999999,2020-05,2020
2020-05-21,Google,1201.67,160.6,567.47,1003.44,36622085,Neutral,-25.61821739903931,-406.87,2020-05,2020
2020-05-22,Google,553.76,626.71,1330.8,446.63,40170322,Bullish,-55.49011400781312,-704.0899999999999,2020-05,2020
2020-05-25,Google,404.9,625.65,73.24,570.24,24686955,Bullish,27.67615251998299,552.41,2020-05,2020
2020-05-26,Google,59.83,1545.37,202.71,325.02,19274391,Bearish,-43.00294612794613,1342.6599999999999,2020-05,2020
2020-06-10,Google,254.29,1291.28,975.94,367.63,26689647,Neutral,13.10996246384839,315.3399999999999,2020-06,2020
2020-06-14,Google,919.15,608.17,940.91,933.96,9960395,Neutral,154.04890786932515,-332.74,2020-06,2020
2020-06-16,Google,466.36,158.47,912.56,918.24,29190707,Bearish,-1.683155595528718,-754.0899999999999,2020-06,2020
2020-06-19,Google,790.18,341.38,960.07,123.14,26967800,Neutral,-86.58956264157518,-618.69,2020-06,2020
2020-06-21,Google,1401.68,1337.42,1222.5,557.55,36893015,Bullish,352.77732662010715,114.92000000000007,2020-06,2020
2020-07-13,Google,1180.71,801.45,990.8,1457.2,41241814,Bearish,161.35772576450543,-189.3499999999999,2020-07,2020
2020-07-27,Google,1028.42,516.66,881.47,764.54,7189166,Neutral,-47.53362613230854,-364.81000000000006,2020-07,2020
2020-07-30,Google,169.65,634.42,758.24,200.87,6735175,Neutral,-73.72668532712481,-123.82000000000005,2020-07,2020
2020-08-01,Google,599.21,159.72,1267.23,1370.38,30931859,Neutral,582.2223328520934,-1107.51,2020-08,2020
2020-08-20,Google,174.18,737.86,635.69,1349.96,47062868,Bearish,-1.4900976371517438,102.16999999999996,2020-08,2020
2020-08-23,Google,838.21,1159.82,956.03,751.2,17708810,Bullish,-44.35390678242318,203.78999999999996,2020-08,2020
2020-08-29,Google,677.81,1333.55,616.33,421.91,32682156,Bearish,-43.83519701810437,717.2199999999999,2020-08,2020
2020-08-31,Google,1057.15,651.28,1314.17,600.4,49651880,Neutral,42.30523097343033,-662.8900000000001,2020-08,2020
2020-09-02,Google,637.79,1240.87,763.99,297.65,5528717,Bearish,-50.42471685542971,476.8799999999999,2020-09,2020
2020-09-05,Google,374.8,1198.86,543.53,533.58,47877250,Bearish,79.26423651940202,655.3299999999999,2020-09,2020
2020-09-07,Google,385.89,1366.98,1269.41,118.56,47639956,Bearish,-77.78027662206229,97.56999999999994,2020-09,2020
2020-09-10,Google,1435.09,656.77,559.41,855.51,5219622,Bearish,621.5840080971659,97.36000000000001,2020-09,2020
2020-09-14,Google,1466.66,854.13,574.05,559.48,27493012,Neutral,-34.602751575083865,280.08000000000004,2020-09,2020
2020-09-18,Google,255.5,1216.71,66.01,1429.52,2250279,Bullish,155.50868663759206,1150.7,2020-09,2020
2020-10-20,Google,120.68,1241.31,1177.07,643.27,5393329,Bearish,-55.0009793497118,64.24000000000001,2020-10,2020
2020-10-21,Google,627.27,484.28,1169.82,317.88,9965292,Neutral,-50.58373622273695,-685.54,2020-10,2020
2020-10-30,Google,697.19,206.63,160.62,904.6,24041910,Bearish,184.57279476532028,46.00999999999999,2020-10,2020
2020-11-01,Google,520.7,1523.75,1334.56,1135.0,31033539,Bearish,25.469820915321684,189.19000000000005,2020-11,2020
2020-11-03,Google,535.81,979.23,768.45,1025.46,49168442,Bearish,-9.651101321585898,210.77999999999997,2020-11,2020
2020-11-05,Google,1358.85,1391.7,538.22,1105.24,44063355,Bearish,7.7799231564371185,853.48,2020-11,2020
2020-11-14,Google,1348.03,771.79,697.94,390.75,19722882,Bearish,-64.64568781441136,73.84999999999991,2020-11,2020
2020-11-18,Google,570.82,1256.68,1441.62,181.86,36795183,Bearish,-53.45873320537427,-184.93999999999983,2020-11,2020
2020-11-21,Google,501.67,1345.18,608.6,1383.76,40817164,Bearish,660.8929946112394,736.58,2020-11,2020
2020-12-03,Google,1211.27,1469.52,374.19,150.98,2187923,Bullish,-89.08914840723826,1095.33,2020-12,2020
2020-12-11,Google,597.64,165.79,1360.13,765.98,8005883,Bearish,407.33872036031266,-1194.3400000000001,2020-12,2020
2020-12-20,Google,954.48,1071.97,116.9,64.44,20996248,Bearish,-91.58724770881747,955.07,2020-12,2020
2020-12-21,Google,817.12,243.42,542.86,558.12,42332957,Bullish,766.1080074487896,-299.44000000000005,2020-12,2020
2021-01-01,Google,923.65,1472.04,53.38,1381.94,6531410,Bearish,147.60624955206768,1418.6599999999999,2021-01,2021
2021-01-14,Google,610.31,510.36,202.08,185.47,31952563,Bearish,-86.5790121134058,308.28,2021-01,2021
2021-01-28,Google,900.52,487.86,247.23,219.15,25721313,Bearish,18.159271041138723,240.63000000000002,2021-01,2021
2021-02-01,Google,1179.81,581.55,920.98,356.81,24643669,Bullish,62.81542322610083,-339.43000000000006,2021-02,2021
2021-02-12,Google,1149.51,90.36,93.57,437.97,12139052,Neutral,22.745999271320883,-3.2099999999999937,2021-02,2021
2021-02-23,Google,229.85,73.11,1388.27,1360.89,12111121,Neutral,210.72676210699362,-1315.16,2021-02,2021
2021-02-27,Google,612.89,261.26,279.37,758.17,38092069,Neutral,-44.28866403603525,-18.110000000000014,2021-02,2021
2021-02-28,Google,872.12,1531.9,1224.99,179.57,21057608,Neutral,-76.31533824867773,306.9100000000001,2021-02,2021
2021-03-03,Google,629.78,425.61,949.53,1462.21,26350761,Neutral,714.2841231831599,-523.92,2021-03,2021
2021-03-09,Google,134.92,338.81,470.54,879.21,38769341,Bullish,-39.87115393821681,-131.73000000000002,2021-03,2021
2021-03-13,Google,424.91,835.11,280.25,862.34,15131332,Bearish,-1.9187679848955308,554.86,2021-03,2021
2021-03-20,Google,608.77,149.66,596.57,1186.18,31279973,Bullish,37.55363313774149,-446.9100000000001,2021-03,2021
2021-03-21,Google,127.26,313.34,133.91,1171.22,44802419,Bullish,-1.2611913874791325,179.42999999999998,2021-03,2021
2021-04-26,Google,139.67,969.6,439.09,1062.68,23090814,Bullish,-9.267259780399916,530.51,2021-04,2021
2021-04-29,Google,520.24,1347.37,103.15,774.77,42878966,Neutral,-27.09282192193323,1244.2199999999998,2021-04,2021
2021-05-03,Google,379.36,204.11,681.75,1397.08,45158775,Bearish,80.32190198381454,-477.64,2021-05,2021
2021-05-06,Google,1277.08,371.21,1251.2,1197.49,37774247,Neutral,-14.286225556159982,-879.99,2021-05,2021
2021-05-08,Google,992.5,1126.62,300.23,255.73,47709220,Bullish,-78.6444980751405,826.3899999999999,2021-05,2021
2021-05-09,Google,1293.24,852.18,663.0,646.37,40209818,Bearish,152.75485863997184,189.17999999999995,2021-05,2021
2021-05-24,Google,1276.76,290.04,874.82,1461.21,26056637,Neutral,126.06401906029055,-584.78,2021-05,2021
2021-05-28,Google,1048.73,1528.88,372.62,357.58,48768694,Bearish,-75.52850035244762,1156.2600000000002,2021-05,2021
2021-05-30,Google,454.66,153.43,181.61,488.66,2224697,Bearish,36.657531181833455,-28.180000000000007,2021-05,2021
2021-06-14,Google,419.47,1300.66,1171.14,592.25,12476060,Bullish,21.198788523717926,129.51999999999998,2021-06,2021
2021-06-15,Google,177.75,1020.09,499.47,889.12,17535037,Neutral,50.12579147319545,520.62,2021-06,2021
2021-06-19,Google,498.63,807.48,171.49,186.83,1884625,Bullish,-78.98708835702718,635.99,2021-06,2021
2021-06-27,Google,989.61,1291.93,512.27,542.23,9828651,Neutral,190.22640903495156,779.6600000000001,2021-06,2021
2021-07-02,Google,1224.13,625.35,1186.02,1041.82,42931739,Bullish,92.13617837449051,-560.67,2021-07,2021
2021-07-07,Google,192.73,166.05,319.17,1200.05,22650992,Neutral,15.187844349311774,-153.12,2021-07,2021
2021-07-08,Google,188.0,851.31,1407.66,664.09,2982964,Bullish,-44.66147243864839,-556.3500000000001,2021-07,2021
2021-07-11,Google,745.04,699.31,1155.88,253.97,15071283,Neutral,-61.75668960532459,-456.57000000000016,2021-07,2021
2021-07-31,Google,783.96,516.16,1166.53,331.65,23764731,Bullish,30.586289719258165,-650.37,2021-07,2021
2021-08-04,Google,81.77,850.23,788.76,1075.45,2852184,Neutral,224.27257651138254,61.47000000000003,2021-08,2021
2021-08-07,Google,328.43,1254.95,856.86,266.95,34463072,Neutral,-75.17783253521782,398.09000000000003,2021-08,2021
2021-08-09,Google,1117.92,604.42,833.44,1158.69,8863554,Neutral,334.0475744521446,-229.0200000000001,2021-08,2021
2021-08-11,Google,739.43,930.95,1269.82,362.02,19901470,Neutral,-68.75609524549276,-338.8699999999999,2021-08,2021
2021-08-13,Google,1198.78,1309.64,552.63,654.65,344666,Neutral,80.8325506878073,757.0100000000001,2021-08,2021
2021-08-15,Google,902.31,119.29,1123.35,82.17,41387314,Bullish,-87.44825479263729,-1004.06,2021-08,2021
2021-08-22,Google,87.01,1118.96,1231.94,1441.86,40308390,Bullish,1654.7280029207736,-112.98000000000002,2021-08,2021
2021-08-27,Google,871.35,312.78,407.99,379.59,46039338,Bearish,-73.67358828180267,-95.21000000000004,2021-08,2021
2021-08-31,Google,460.13,556.94,1211.97,411.96,23209965,Bullish,8.527621907847948,-655.03,2021-08,2021
2021-09-05,Google,67.78,1019.27,821.68,845.45,17360167,Neutral,105.2262355568502,197.59000000000003,2021-09,2021
2021-09-12,Google,601.18,1175.24,425.24,1061.86,48476919,Bullish,25.59701933881362,750.0,2021-09,2021
2021-09-14,Google,1361.8,1373.38,898.69,1336.09,44768130,Bullish,25.825438381707567,474.69000000000005,2021-09,2021
2021-09-23,Google,1291.01,794.14,677.4,866.12,14058903,Neutral,-35.17502563450067,116.74000000000001,2021-09,2021
2021-09-24,Google,204.59,1454.63,81.72,1288.61,25940835,Bearish,48.7796148339722,1372.91,2021-09,2021
